timestamp,spora-id,latitude,longitude,NO,NO2,O3,CO,BME680_pressure,BME680_humidity,BME680_temperature
1550656084,2,60.172112,24.953199,0.03,0.03,0.0014,0.006,99215,26.79,18.52
1550656085,2,60.172112,24.953201,0.023,0.023,0.0014,0,99213,26.78,18.52
1550656086,2,60.172112,24.953201,0.023,0.023,0.0015,0,99207,26.77,18.52
1550656087,2,60.172112,24.953201,0.009,0.009,0.0015,0,99212,26.75,18.52
1550656088,2,60.172112,24.953201,0.009,0.009,0.0015,0,99219,26.75,18.52
1550656089,2,60.172112,24.953201,-0.008,-0.008,0.0015,-0.009,99223,26.74,18.52
1550656090,2,60.172112,24.953201,-0.008,-0.008,0.0015,-0.009,99228,26.71,18.52
1550656091,2,60.172112,24.953201,-0.008,-0.008,0.0015,-0.009,99226,26.71,18.52
1550656092,2,60.172112,24.953201,-0.008,-0.008,0.0014,-0.009,99231,26.7,18.52
1550656093,2,60.172112,24.953201,-0.008,-0.008,0.0014,-0.01,99234,26.7,18.51
1550656094,2,60.172112,24.953201,-0.009,-0.009,0.0013,-0.01,99228,26.68,18.51
1550656095,2,60.172112,24.953201,-0.009,-0.009,0.0013,-0.01,99230,26.68,18.51
1550656096,2,60.172112,24.953201,-0.01,-0.01,0.0013,-0.023,99227,26.67,18.51
1550656097,2,60.172112,24.953201,-0.011,-0.011,0.0013,-0.069,99226,26.65,18.51
1550656098,2,60.172112,24.953201,-0.011,-0.011,0.0012,-0.069,99225,26.65,18.51
1550656099,2,60.172115,24.953186,-0.011,-0.011,0.0011,-0.074,99220,26.62,18.51
1550656100,2,60.172112,24.953175,-0.013,-0.013,0.0011,-0.092,99223,26.63,18.51
1550656101,2,60.172112,24.953175,-0.024,-0.024,0.0011,-0.094,99221,26.59,18.51
1550656102,2,60.172112,24.953173,-0.024,-0.024,0.0011,-0.094,99226,26.59,18.51
1550656103,2,60.172119,24.953171,-0.029,-0.029,0.0011,-0.096,99226,26.59,18.51
1550656104,2,60.172127,24.953184,-0.024,-0.024,0.0011,-0.1,99228,26.58,18.5
1550656105,2,60.17215,24.953167,-0.018,-0.018,0.0011,-0.1,99225,26.56,18.5
1550656106,2,60.172203,24.953188,-0.013,-0.013,0.0011,-0.1,99230,26.58,18.5
1550656107,2,60.172253,24.953173,-0.013,-0.013,0.0013,-0.1,99226,26.55,18.5
1550656108,2,60.17231,24.953184,-0.013,-0.013,0.0013,-0.1,99214,26.56,18.5
1550656109,2,60.172359,24.95319,-0.013,-0.013,0.0015,-0.1,99213,26.55,18.5
1550656110,2,60.172413,24.953194,-0.011,-0.011,0.0017,-0.1,99212,26.53,18.5
1550656111,2,60.172462,24.953199,-0.01,-0.01,0.0019,-0.1,99211,26.54,18.5
1550656112,2,60.172516,24.953188,-0.001,-0.001,0.0019,-0.121,99230,26.53,18.5
1550656113,2,60.172573,24.953186,-0.001,-0.001,0.0019,-0.121,99254,26.53,18.49
1550656114,2,60.172638,24.953196,-0.001,-0.001,0.0021,-0.112,99265,26.51,18.5
1550656115,2,60.172695,24.953196,-0.001,-0.001,0.0021,-0.1,99270,26.51,18.49
1550656116,2,60.17281,24.953163,-0.001,-0.001,0.0021,-0.1,99274,26.51,18.49
1550656117,2,60.17281,24.953163,-0.001,-0.001,0.0021,-0.1,99275,26.51,18.49
1550656118,2,60.172867,24.953146,-0.001,-0.001,0.0021,-0.099,99279,26.5,18.49
1550656119,2,60.172916,24.953133,-0.001,-0.001,0.0022,-0.079,99288,26.49,18.49
1550656120,2,60.172962,24.953115,-0.001,-0.001,0.0022,-0.079,99298,26.49,18.49
1550656121,2,60.173012,24.953106,0.004,0.004,0.0022,-0.099,99300,26.5,18.49
1550656122,2,60.173065,24.953106,0.014,0.014,0.0022,-0.112,99302,26.49,18.48
1550656123,2,60.173119,24.95311,0.019,0.019,0.0021,-0.112,99302,26.48,18.49
1550656124,2,60.173172,24.953117,0.019,0.019,0.0021,-0.099,99300,26.49,18.48
1550656125,2,60.173229,24.953119,0.014,0.014,0.0021,-0.079,99303,26.46,18.48
1550656126,2,60.173283,24.953108,0.004,0.004,0.002,-0.066,99305,26.46,18.48
1550656127,2,60.173332,24.953093,-0.001,-0.001,0.002,-0.066,99305,26.45,18.48
1550656128,2,60.173382,24.953074,-0.002,-0.002,0.002,-0.066,99304,26.44,18.48
1550656129,2,60.173431,24.953064,-0.001,-0.001,0.002,-0.066,99302,26.45,18.48
1550656130,2,60.173489,24.953066,0.004,0.004,0.002,-0.066,99302,26.45,18.48
1550656131,2,60.173542,24.953066,0.004,0.004,0.0021,-0.066,99304,26.45,18.47
1550656132,2,60.173595,24.953066,0.004,0.004,0.0021,-0.052,99301,26.44,18.48
1550656133,2,60.173645,24.953066,0.014,0.014,0.0021,-0.052,99295,26.43,18.47
1550656134,2,60.173687,24.95307,0.014,0.014,0.0021,-0.025,99288,26.43,18.47
1550656135,2,60.173737,24.953077,0.012,0.012,0.002,-0.019,99282,26.43,18.47
1550656136,2,60.173775,24.953077,0.012,0.012,0.002,-0.019,99277,26.44,18.46
1550656137,2,60.173817,24.953081,0.004,0.004,0.0019,-0.019,99275,26.43,18.47
1550656138,2,60.173851,24.953075,0.004,0.004,0.0019,-0.019,99275,26.4,18.46
1550656139,2,60.173882,24.953064,0,0,0.0017,-0.01,99280,26.42,18.46
1550656140,2,60.173904,24.953056,0,0,0.0013,-0.005,99278,26.41,18.46
1550656141,2,60.173923,24.953066,0,0,0.0012,0.002,99275,26.4,18.47
1550656142,2,60.173939,24.953074,0,0,0.001,0.002,99278,26.4,18.46
1550656143,2,60.17395,24.953079,0,0,0.0005,0,99281,26.38,18.46
1550656144,2,60.17395,24.953085,-0.003,-0.003,0.0005,0.002,99280,26.39,18.46
1550656145,2,60.173954,24.953081,-0.012,-0.012,-0.0001,0.002,99276,26.38,18.46
1550656146,2,60.173954,24.953075,-0.014,-0.014,-0.0001,0.004,99279,26.38,18.46
1550656147,2,60.17395,24.953064,-0.015,-0.015,-0.0006,0.004,99280,26.38,18.46
1550656148,2,60.173946,24.95306,-0.015,-0.015,-0.0007,0.004,99283,26.39,18.46
1550656149,2,60.173946,24.953058,-0.015,-0.015,-0.0007,0.004,99282,26.4,18.46
1550656150,2,60.173946,24.95306,-0.019,-0.019,-0.0007,0.004,99279,26.37,18.45
1550656151,2,60.173943,24.953062,-0.019,-0.019,-0.0007,0.004,99280,26.4,18.45
1550656152,2,60.173939,24.953056,-0.019,-0.019,-0.0007,0.005,99282,26.39,18.45
1550656153,2,60.173939,24.953053,-0.019,-0.019,-0.0007,0.005,99283,26.4,18.45
1550656154,2,60.173943,24.953053,-0.019,-0.019,-0.0007,0.005,99286,26.38,18.45
1550656155,2,60.173943,24.953049,-0.019,-0.019,-0.0007,0.004,99290,26.4,18.45
1550656156,2,60.173943,24.953049,-0.014,-0.014,-0.0007,0.004,99293,26.38,18.45
1550656157,2,60.173935,24.953041,-0.012,-0.012,-0.001,0.004,99291,26.37,18.45
1550656158,2,60.173935,24.953041,-0.012,-0.012,-0.001,0.004,99291,26.37,18.44
1550656159,2,60.173935,24.953041,-0.012,-0.012,-0.0016,0.004,99290,26.39,18.44
1550656160,2,60.173946,24.95311,-0.012,-0.012,-0.0016,0.004,99286,26.37,18.43
1550656161,2,60.173946,24.95311,-0.011,-0.011,-0.0016,0.004,99281,26.38,18.43
1550656162,2,60.173965,24.953131,-0.011,-0.011,-0.0016,0.004,99277,26.37,18.44
1550656163,2,60.173985,24.953123,-0.011,-0.011,-0.0016,0.004,99272,26.37,18.43
1550656164,2,60.174,24.953093,-0.011,-0.011,-0.0015,0.004,99269,26.39,18.43
1550656165,2,60.17403,24.953072,-0.01,-0.01,-0.0014,0.004,99259,26.37,18.43
1550656166,2,60.174057,24.953053,-0.011,-0.011,-0.0013,0.004,99254,26.39,18.43
1550656167,2,60.17408,24.953011,-0.01,-0.01,-0.0011,0.004,99257,26.37,18.43
1550656168,2,60.174114,24.95295,-0.01,-0.01,-0.0009,0.004,99259,26.39,18.43
1550656169,2,60.174137,24.952892,-0.01,-0.01,-0.0007,-0.029,99264,26.37,18.43
1550656170,2,60.174156,24.952822,-0.01,-0.01,-0.0005,-0.044,99267,26.36,18.42
1550656171,2,60.174171,24.952639,-0.01,-0.01,-0.0005,-0.044,99268,26.38,18.42
1550656172,2,60.174171,24.952639,-0.01,-0.01,-0.0005,-0.044,99269,26.38,18.42
1550656173,2,60.174179,24.952484,-0.008,-0.008,-0.0004,-0.044,99273,26.37,18.42
1550656174,2,60.174179,24.952484,-0.008,-0.008,-0.0004,-0.044,99278,26.39,18.43
1550656175,2,60.174171,24.952412,-0.008,-0.008,-0.0004,-0.044,99280,26.37,18.42
1550656176,2,60.17416,24.952339,-0.008,-0.008,-0.0004,-0.068,99280,26.37,18.42
1550656177,2,60.174156,24.952272,-0.008,-0.008,-0.0004,-0.068,99281,26.38,18.42
1550656178,2,60.174156,24.952213,-0.006,-0.006,-0.0004,-0.068,99281,26.37,18.42
1550656179,2,60.174149,24.952154,-0.004,-0.004,-0.0004,-0.074,99284,26.37,18.42
1550656180,2,60.174145,24.952099,-0.004,-0.004,-0.0004,-0.074,99280,26.38,18.41
1550656181,2,60.174141,24.952063,-0.004,-0.004,-0.0007,-0.074,99284,26.38,18.42
1550656182,2,60.174141,24.952036,-0.008,-0.008,-0.0007,-0.074,99281,26.37,18.41
1550656183,2,60.174141,24.952015,-0.004,-0.004,-0.0007,-0.09,99282,26.38,18.42
1550656184,2,60.174141,24.952003,-0.003,-0.003,-0.0007,-0.09,99287,26.39,18.41
1550656185,2,60.174141,24.951994,0.001,0.001,-0.0006,-0.092,99287,26.41,18.41
1550656186,2,60.174137,24.951982,0.004,0.004,-0.0005,-0.092,99287,26.41,18.41
1550656187,2,60.174133,24.951975,0.008,0.008,-0.0005,-0.092,99288,26.41,18.41
1550656188,2,60.174133,24.951975,0.008,0.008,-0.0005,-0.09,99286,26.42,18.41
1550656189,2,60.174133,24.951975,0.004,0.004,-0.0005,-0.074,99286,26.43,18.41
1550656190,2,60.174133,24.951975,0,0,-0.0005,-0.074,99286,26.42,18.41
1550656191,2,60.174133,24.951975,0.009,0.009,-0.0006,-0.068,99288,26.43,18.4
1550656192,2,60.174133,24.951975,0.01,0.01,-0.0007,-0.068,99290,26.45,18.4
1550656193,2,60.174133,24.951975,0.01,0.01,-0.0007,-0.067,99287,26.45,18.4
1550656194,2,60.174149,24.951962,0.01,0.01,-0.0007,-0.067,99288,26.45,18.4
1550656195,2,60.174149,24.951958,0.012,0.012,-0.0007,-0.056,99286,26.47,18.4
1550656196,2,60.174149,24.951956,0.015,0.015,-0.0008,-0.056,99287,26.48,18.4
1550656197,2,60.174152,24.951956,0.02,0.02,-0.0009,-0.051,99286,26.5,18.4
1550656198,2,60.174152,24.951958,0.02,0.02,-0.0009,-0.042,99287,26.49,18.4
1550656199,2,60.174152,24.951958,0.023,0.023,-0.001,-0.042,99288,26.5,18.4
1550656200,2,60.174149,24.951965,0.023,0.023,-0.001,-0.042,99282,26.51,18.4
1550656201,2,60.174149,24.951965,0.023,0.023,-0.0009,-0.042,99285,26.51,18.4
1550656202,2,60.174145,24.951958,0.02,0.02,-0.0009,-0.051,99287,26.52,18.4
1550656203,2,60.174141,24.951939,0.02,0.02,-0.0009,-0.058,99290,26.54,18.4
1550656204,2,60.174133,24.951904,0.02,0.02,-0.0009,-0.066,99291,26.53,18.4
1550656205,2,60.174118,24.951855,0.02,0.02,-0.0011,-0.067,99290,26.54,18.4
1550656206,2,60.174103,24.951796,0.02,0.02,-0.0012,-0.069,99292,26.54,18.39
1550656207,2,60.174103,24.951731,0.003,0.003,-0.0015,-0.069,99291,26.56,18.39
1550656208,2,60.174107,24.951664,-0.018,-0.018,-0.0018,-0.071,99291,26.58,18.39
1550656209,2,60.17411,24.951588,-0.018,-0.018,-0.0021,-0.071,99296,26.58,18.39
1550656210,2,60.174107,24.951519,-0.021,-0.021,-0.0021,-0.071,99296,26.58,18.39
1550656211,2,60.174107,24.951448,-0.021,-0.021,-0.0021,-0.071,99297,26.59,18.39
1550656212,2,60.174103,24.951385,-0.023,-0.023,-0.0021,-0.073,99297,26.59,18.39
1550656213,2,60.174099,24.951315,-0.027,-0.027,-0.0021,-0.073,99297,26.62,18.39
1550656214,2,60.174091,24.951183,-0.027,-0.027,-0.0021,-0.073,99297,26.65,18.39
1550656215,2,60.174088,24.951115,-0.027,-0.027,-0.0022,-0.073,99297,26.63,18.38
1550656216,2,60.174088,24.951115,-0.023,-0.023,-0.0022,-0.073,99296,26.65,18.39
1550656217,2,60.17408,24.951056,-0.021,-0.021,-0.0023,-0.071,99299,26.65,18.38
1550656218,2,60.174068,24.950993,-0.021,-0.021,-0.0023,-0.071,99293,26.65,18.37
1550656219,2,60.174065,24.950928,-0.018,-0.018,-0.0025,-0.052,99293,26.67,18.37
1550656220,2,60.174065,24.950861,-0.018,-0.018,-0.0026,-0.03,99295,26.67,18.38
1550656221,2,60.174068,24.9508,-0.014,-0.014,-0.0028,-0.02,99288,26.68,18.38
1550656222,2,60.174061,24.950743,-0.014,-0.014,-0.0028,0.015,99297,26.67,18.37
1550656223,2,60.174053,24.950676,-0.014,-0.014,-0.0028,0.015,99298,26.69,18.37
1550656224,2,60.174049,24.950605,-0.014,-0.014,-0.0025,0.015,99300,26.7,18.37
1550656225,2,60.174053,24.950537,-0.014,-0.014,-0.0023,0.015,99293,26.7,18.37
1550656226,2,60.174065,24.950472,-0.014,-0.014,-0.0023,0.015,99290,26.7,18.37
1550656227,2,60.17408,24.950418,-0.014,-0.014,-0.0023,0.015,99291,26.71,18.36
1550656228,2,60.174103,24.950371,-0.014,-0.014,-0.0023,0.015,99295,26.7,18.36
1550656229,2,60.174133,24.950336,-0.014,-0.014,-0.0021,0.019,99300,26.72,18.36
1550656230,2,60.174171,24.950302,-0.014,-0.014,-0.0019,0.019,99305,26.72,18.36
1550656231,2,60.174194,24.950275,-0.014,-0.014,-0.0015,0.019,99312,26.72,18.36
1550656232,2,60.174232,24.950264,-0.014,-0.014,-0.0014,0.019,99320,26.7,18.36
1550656233,2,60.174271,24.950266,-0.014,-0.014,-0.0013,0.019,99318,26.71,18.36
1550656234,2,60.174309,24.950277,-0.014,-0.014,-0.0012,0.019,99315,26.69,18.36
1550656235,2,60.174347,24.950289,-0.014,-0.014,-0.0011,0.019,99320,26.7,18.36
1550656236,2,60.174389,24.9503,-0.014,-0.014,-0.0009,0.019,99308,26.7,18.35
1550656237,2,60.174438,24.950312,-0.014,-0.014,-0.0009,0.019,99297,26.68,18.35
1550656238,2,60.174492,24.9503,-0.014,-0.014,-0.0009,0.044,99302,26.69,18.35
1550656239,2,60.174541,24.950281,-0.014,-0.014,-0.0006,0.09,99302,26.69,18.35
1550656240,2,60.174603,24.950262,-0.014,-0.014,-0.0004,0.09,99312,26.68,18.35
1550656241,2,60.174675,24.950262,-0.013,-0.013,-0.0001,0.09,99311,26.66,18.35
1550656242,2,60.174747,24.950266,-0.013,-0.013,0.0004,0.09,99311,26.65,18.35
1550656243,2,60.17482,24.950268,-0.012,-0.012,0.0006,0.09,99305,26.64,18.35
1550656244,2,60.1749,24.950266,-0.011,-0.011,0.0006,0.09,99304,26.62,18.35
1550656245,2,60.174984,24.950268,-0.011,-0.011,0.0006,0.09,99314,26.64,18.35
1550656246,2,60.175072,24.950264,-0.011,-0.011,0.0005,0.09,99320,26.63,18.35
1550656247,2,60.175156,24.950243,-0.011,-0.011,0.0005,0.09,99321,26.58,18.35
1550656248,2,60.175247,24.950228,-0.011,-0.011,0.0005,-0.022,99317,26.6,18.35
1550656249,2,60.17535,24.950226,-0.011,-0.011,0.0008,-0.049,99312,26.6,18.34
1550656250,2,60.175457,24.950237,-0.011,-0.011,0.0008,-0.068,99307,26.58,18.35
1550656251,2,60.175552,24.950209,-0.005,-0.005,0.0009,-0.07,99312,26.57,18.34
1550656252,2,60.175644,24.950188,0.002,0.002,0.0011,-0.075,99329,26.57,18.34
1550656253,2,60.175735,24.950176,0.002,0.002,0.0015,-0.083,99332,26.56,18.34
1550656254,2,60.175919,24.950157,0.004,0.004,0.0017,-0.083,99338,26.55,18.34
1550656255,2,60.175919,24.950157,0.004,0.004,0.0021,-0.083,99338,26.53,18.34
1550656256,2,60.17601,24.950159,0.004,0.004,0.0021,-0.083,99328,26.53,18.34
1550656257,2,60.176094,24.950153,0.004,0.004,0.0021,-0.083,99326,26.52,18.33
1550656258,2,60.176182,24.950146,0.014,0.014,0.002,-0.083,99317,26.5,18.33
1550656259,2,60.176266,24.95014,0.015,0.015,0.002,-0.08,99317,26.5,18.33
1550656260,2,60.176353,24.950134,0.016,0.016,0.002,-0.076,99310,26.5,18.33
1550656261,2,60.176441,24.95013,0.019,0.019,0.002,-0.075,99313,26.49,18.33
1550656262,2,60.176525,24.950121,0.019,0.019,0.0017,-0.07,99313,26.49,18.33
1550656263,2,60.176605,24.950098,0.02,0.02,0.0017,-0.07,99316,26.48,18.33
1550656264,2,60.176685,24.950083,0.024,0.024,0.0017,-0.036,99313,26.48,18.33
1550656265,2,60.176773,24.95009,0.024,0.024,0.0016,-0.033,99318,26.48,18.33
1550656266,2,60.176861,24.950096,0.024,0.024,0.0016,-0.033,99315,26.48,18.33
1550656267,2,60.176937,24.950094,0.025,0.025,0.0015,-0.01,99309,26.48,18.32
1550656268,2,60.177006,24.950062,0.025,0.025,0.0015,-0.01,99310,26.47,18.32
1550656269,2,60.177086,24.950033,0.025,0.025,0.0014,-0.002,99309,26.47,18.32
1550656270,2,60.177189,24.949951,0.027,0.027,0.0012,-0.002,99308,26.46,18.32
1550656271,2,60.177349,24.94993,0.027,0.027,0.0011,-0.001,99316,26.46,18.32
1550656272,2,60.177349,24.94993,0.025,0.025,0.0009,0.059,99316,26.45,18.32
1550656273,2,60.177425,24.949909,0.025,0.025,0.0007,0.064,99321,26.45,18.32
1550656274,2,60.177509,24.949892,0.024,0.024,0.0004,0.064,99322,26.45,18.32
1550656275,2,60.177586,24.949873,0.024,0.024,0,0.064,99327,26.44,18.32
1550656276,2,60.177647,24.949856,0.024,0.024,-0.0001,0.064,99330,26.43,18.32
1550656277,2,60.1777,24.949842,0.018,0.018,-0.0001,0.054,99327,26.44,18.32
1550656278,2,60.17775,24.949837,0.017,0.017,-0.0003,0.054,99321,26.42,18.31
1550656279,2,60.177788,24.949823,0.017,0.017,-0.0004,0.054,99325,26.42,18.31
1550656280,2,60.177822,24.949808,0.017,0.017,-0.0004,0.054,99336,26.42,18.31
1550656281,2,60.177856,24.949789,0.017,0.017,-0.0007,0.073,99338,26.42,18.31
1550656282,2,60.177887,24.94977,0.015,0.015,-0.0008,0.075,99331,26.4,18.31
1550656283,2,60.177914,24.949747,0.013,0.013,-0.0008,0.073,99335,26.4,18.31
1550656284,2,60.177933,24.949738,0.012,0.012,-0.0008,0.064,99344,26.39,18.31
1550656285,2,60.177956,24.949724,0.012,0.012,-0.0008,0.064,99343,26.39,18.31
1550656286,2,60.177963,24.949842,0.012,0.012,-0.0009,0.054,99347,26.37,18.31
1550656287,2,60.177975,24.9499,0.012,0.012,-0.001,0.054,99349,26.37,18.31
1550656288,2,60.17799,24.949928,0.012,0.012,-0.0011,0.054,99345,26.36,18.31
1550656289,2,60.177998,24.949945,0.012,0.012,-0.0012,0.054,99341,26.36,18.31
1550656290,2,60.178001,24.949961,0.012,0.012,-0.0012,0.054,99337,26.35,18.31
1550656291,2,60.177998,24.949976,0.012,0.012,-0.0013,0.054,99338,26.33,18.3
1550656292,2,60.177998,24.949984,0.019,0.019,-0.0014,0.064,99336,26.36,18.3
1550656293,2,60.177998,24.949984,0.019,0.019,-0.0014,0.064,99334,26.32,18.31
1550656294,2,60.177998,24.949984,0.019,0.019,-0.0015,0.073,99333,26.33,18.31
1550656295,2,60.177998,24.949984,0.012,0.012,-0.0015,0.064,99337,26.32,18.31
1550656296,2,60.178005,24.950014,0.009,0.009,-0.0015,0.064,99342,26.33,18.31
1550656297,2,60.17802,24.950031,-0.001,-0.001,-0.0015,0.06,99353,26.31,18.3
1550656298,2,60.178059,24.950031,0.009,0.009,-0.0015,0.06,99350,26.31,18.3
1550656299,2,60.178101,24.950016,0.009,0.009,-0.0015,0.055,99352,26.31,18.3
1550656300,2,60.178112,24.950012,0.009,0.009,-0.0015,0.055,99359,26.29,18.3
1550656301,2,60.178139,24.950026,-0.001,-0.001,-0.0015,0.055,99357,26.31,18.29
1550656302,2,60.178165,24.95005,-0.001,-0.001,-0.0013,0.055,99354,26.3,18.3
1550656303,2,60.178192,24.950066,-0.001,-0.001,-0.001,0.055,99351,26.26,18.29
1550656304,2,60.178242,24.950081,-0.001,-0.001,-0.0008,0.055,99359,26.29,18.29
1550656305,2,60.17828,24.950108,-0.001,-0.001,-0.0005,0.06,99363,26.28,18.29
1550656306,2,60.178307,24.950127,-0.001,-0.001,-0.0002,0.066,99352,26.27,18.29
1550656307,2,60.178341,24.950134,-0.001,-0.001,-0.0001,0.066,99347,26.26,18.29
1550656308,2,60.178371,24.950138,-0.001,-0.001,0.0001,0.066,99350,26.25,18.29
1550656309,2,60.178402,24.950144,-0.001,-0.001,0.0002,0.066,99350,26.25,18.29
1550656310,2,60.178455,24.950134,0.009,0.009,0.0003,0.066,99350,26.25,18.29
1550656311,2,60.178516,24.950127,0.013,0.013,0.0003,0.095,99347,26.25,18.28
1550656312,2,60.178562,24.950123,0.013,0.013,0.0005,0.095,99343,26.24,18.28
1550656313,2,60.178608,24.950125,0.013,0.013,0.0006,0.09,99348,26.24,18.28
1550656314,2,60.178658,24.950123,0.024,0.024,0.0008,0.09,99345,26.22,18.28
1550656315,2,60.178707,24.950127,0.024,0.024,0.001,0.09,99348,26.22,18.28
1550656316,2,60.178753,24.950125,0.024,0.024,0.0011,0.09,99349,26.21,18.28
1550656317,2,60.178799,24.950121,0.024,0.024,0.0012,0.09,99355,26.19,18.28
1550656318,2,60.178848,24.95013,0.024,0.024,0.0012,0.09,99351,26.19,18.28
1550656319,2,60.178898,24.950129,0.024,0.024,0.0014,0.066,99359,26.19,18.27
1550656320,2,60.178944,24.950123,0.024,0.024,0.0014,0.066,99356,26.15,18.27
1550656321,2,60.178989,24.950119,0.013,0.013,0.0016,0.056,99352,26.17,18.27
1550656322,2,60.179035,24.950115,0.013,0.013,0.0016,0.046,99360,26.16,18.27
1550656323,2,60.179081,24.950113,0.012,0.012,0.0018,0,99364,26.13,18.27
1550656324,2,60.179127,24.950108,0.012,0.012,0.002,0,99360,26.14,18.27
1550656325,2,60.179169,24.950104,0.01,0.01,0.0021,-0.088,99355,26.14,18.27
1550656326,2,60.179207,24.950096,0.007,0.007,0.0021,-0.094,99347,26.12,18.27
1550656327,2,60.179245,24.950083,-0.007,-0.007,0.0022,-0.094,99343,26.12,18.27
1550656328,2,60.179283,24.950068,-0.012,-0.012,0.0024,-0.094,99352,26.1,18.26
1550656329,2,60.179317,24.950058,-0.012,-0.012,0.0025,-0.094,99350,26.07,18.26
1550656330,2,60.179348,24.950047,-0.012,-0.012,0.0027,-0.094,99345,26.08,18.26
1550656331,2,60.179371,24.950054,-0.012,-0.012,0.0027,-0.094,99342,26.09,18.26
1550656332,2,60.179382,24.950075,-0.013,-0.013,0.0028,-0.094,99341,26.07,18.26
1550656333,2,60.179379,24.950094,-0.013,-0.013,0.0029,-0.094,99344,26.05,18.26
1550656334,2,60.179375,24.950104,-0.009,-0.009,0.003,-0.068,99343,26.06,18.26
1550656335,2,60.179375,24.950109,-0.007,-0.007,0.003,-0.068,99344,26.04,18.26
1550656336,2,60.179379,24.950113,-0.004,-0.004,0.003,-0.05,99346,26.04,18.26
1550656337,2,60.179379,24.950117,-0.004,-0.004,0.0031,-0.05,99343,26.02,18.26
1550656338,2,60.179379,24.950121,-0.004,-0.004,0.0031,-0.02,99341,26.03,18.26
1550656339,2,60.179382,24.950125,-0.004,-0.004,0.0031,-0.014,99339,26.02,18.26
1550656340,2,60.179382,24.950125,0.005,0.005,0.0032,-0.014,99341,26,18.25
1550656341,2,60.179382,24.950125,0.005,0.005,0.0032,0.002,99345,26,18.25
1550656342,2,60.179382,24.950125,0.009,0.009,0.0032,0.002,99348,26.01,18.25
1550656343,2,60.179382,24.950125,0.009,0.009,0.0032,0.002,99354,25.99,18.26
1550656344,2,60.179382,24.950125,0.01,0.01,0.003,0.002,99350,26,18.26
1550656345,2,60.179382,24.950125,0.01,0.01,0.0028,0.002,99350,25.99,18.25
1550656346,2,60.179382,24.950125,0.01,0.01,0.0027,0.002,99353,25.97,18.25
1550656347,2,60.179382,24.950125,0.01,0.01,0.0026,0.002,99352,25.95,18.25
1550656348,2,60.179382,24.950125,0.011,0.011,0.0026,0.002,99358,25.97,18.25
1550656349,2,60.179382,24.950125,0.017,0.017,0.0025,0.002,99361,25.97,18.25
1550656350,2,60.179382,24.950125,0.022,0.022,0.0025,-0.044,99362,25.95,18.25
1550656351,2,60.179382,24.950125,0.022,0.022,0.0025,-0.072,99364,25.97,18.24
1550656352,2,60.179382,24.950125,0.022,0.022,0.0025,-0.072,99357,25.97,18.25
1550656353,2,60.179382,24.950125,0.018,0.018,0.0025,-0.075,99354,25.98,18.25
1550656354,2,60.179382,24.950125,0.018,0.018,0.0025,-0.075,99344,25.97,18.24
1550656355,2,60.179386,24.950121,0.017,0.017,0.0025,-0.075,99327,25.97,18.25
1550656356,2,60.179394,24.950117,0.011,0.011,0.0025,-0.075,99324,25.97,18.24
1550656357,2,60.179405,24.950119,0.01,0.01,0.0025,-0.075,99317,25.95,18.24
1550656358,2,60.179428,24.950132,0.01,0.01,0.0025,-0.072,99326,25.97,18.24
1550656359,2,60.179443,24.95014,0.011,0.011,0.0027,-0.065,99337,25.98,18.23
1550656360,2,60.179455,24.950146,0.011,0.011,0.0027,-0.057,99334,25.96,18.23
1550656361,2,60.179466,24.950125,0.018,0.018,0.0028,-0.046,99331,25.97,18.23
1550656362,2,60.17947,24.950113,0.018,0.018,0.0028,-0.044,99318,25.97,18.23
1550656363,2,60.179478,24.950108,0.011,0.011,0.0028,-0.044,99324,25.97,18.23
1550656364,2,60.179482,24.950106,0.008,0.008,0.0028,-0.046,99325,25.97,18.23
1550656365,2,60.179489,24.950108,0.007,0.007,0.0029,-0.046,99327,25.98,18.23
1550656366,2,60.17952,24.950108,0.007,0.007,0.003,-0.043,99330,25.98,18.23
1550656367,2,60.179546,24.950108,0.007,0.007,0.0031,-0.043,99325,25.97,18.23
1550656368,2,60.179596,24.950109,0.007,0.007,0.0031,-0.042,99335,25.98,18.23
1550656369,2,60.179642,24.950109,0.008,0.008,0.0032,-0.042,99338,25.98,18.23
1550656370,2,60.179695,24.950102,0.008,0.008,0.0032,-0.038,99342,25.98,18.23
1550656371,2,60.179749,24.950104,0.008,0.008,0.0033,-0.038,99348,25.97,18.22
1550656372,2,60.179813,24.950121,0.008,0.008,0.0033,-0.038,99353,25.97,18.23
1550656373,2,60.179878,24.950159,0.008,0.008,0.0034,-0.03,99356,25.98,18.22
1550656374,2,60.179943,24.950226,0.008,0.008,0.0035,-0.03,99349,25.99,18.22
1550656375,2,60.18,24.950306,0.008,0.008,0.0035,0.025,99347,25.97,18.22
1550656376,2,60.18005,24.950394,0.008,0.008,0.0036,0.025,99346,25.99,18.22
1550656377,2,60.180092,24.950487,0.008,0.008,0.0036,0.059,99349,25.99,18.22
1550656378,2,60.180126,24.950571,0.008,0.008,0.0036,0.095,99348,25.98,18.21
1550656379,2,60.180157,24.950657,0.009,0.009,0.0036,0.095,99346,25.99,18.21
1550656380,2,60.180191,24.950727,0.011,0.011,0.0036,0.101,99344,26,18.21
1550656381,2,60.180218,24.950794,0.011,0.011,0.0034,0.101,99342,26,18.21
